,area,jobtype,n_area,n_jobtype_area_,n_sektor_area,n_year,sektor,year
433,region-nordjylland,salg,13181,1000,1527,172785,salg,2010
434,region-nordjylland,salgskurser,13181,0,1527,172785,salg,2010
435,region-nordjylland,franchise,13181,38,1527,172785,salg,2010
436,region-nordjylland,telemarketing,13181,103,1527,172785,salg,2010
437,region-nordjylland,bibliotek,13181,28,2357,172785,undervisning,2010
438,region-nordjylland,forskning,13181,490,2357,172785,undervisning,2010
439,region-nordjylland,laerer,13181,508,2357,172785,undervisning,2010
440,region-nordjylland,paedagog,13181,1104,2357,172785,undervisning,2010
441,region-nordjylland,akademisk,13181,0,1609,172785,kontor,2010
442,region-nordjylland,ejendomsmaegler,13181,24,1609,172785,kontor,2010
443,region-nordjylland,ejendomsservice,13181,45,1609,172785,kontor,2010
444,region-nordjylland,finans,13181,158,1609,172785,kontor,2010
445,region-nordjylland,indkoeb,13181,83,1609,172785,kontor,2010
446,region-nordjylland,jura,13181,39,1609,172785,kontor,2010
447,region-nordjylland,kontor,13181,489,1609,172785,kontor,2010
448,region-nordjylland,kontorkurser,13181,0,1609,172785,kontor,2010
449,region-nordjylland,kontorelev,13181,114,1609,172785,kontor,2010
450,region-nordjylland,logistik,13181,103,1609,172785,kontor,2010
451,region-nordjylland,offentlig,13181,136,1609,172785,kontor,2010
452,region-nordjylland,oversaettelse,13181,32,1609,172785,kontor,2010
453,region-nordjylland,sekretaer,13181,166,1609,172785,kontor,2010
454,region-nordjylland,oekonomi,13181,335,1609,172785,kontor,2010
455,region-nordjylland,laege,13181,300,2561,172785,social,2010
456,region-nordjylland,laegesekretaer,13181,120,2561,172785,social,2010
457,region-nordjylland,pleje,13181,917,2561,172785,social,2010
458,region-nordjylland,psykologi,13181,93,2561,172785,social,2010
459,region-nordjylland,socialraadgivning,13181,310,2561,172785,social,2010
460,region-nordjylland,tandlaege,13181,73,2561,172785,social,2010
461,region-nordjylland,teknisksundhed,13181,19,2561,172785,social,2010
462,region-nordjylland,terapi,13181,172,2561,172785,social,2010
463,region-nordjylland,elev,13181,447,1121,172785,oevrige,2010
464,region-nordjylland,forsvar,13181,0,1121,172785,oevrige,2010
465,region-nordjylland,frivilligt,13181,77,1121,172785,oevrige,2010
466,region-nordjylland,student,13181,216,1121,172785,oevrige,2010
467,region-nordjylland,studiepraktik,13181,42,1121,172785,oevrige,2010
468,region-nordjylland,oevrige,13181,251,1121,172785,oevrige,2010
469,region-nordjylland,kurseroevrige,13181,0,1121,172785,oevrige,2010
470,region-midtjylland,database,36764,66,2303,172785,it,2010
471,region-midtjylland,itdrift,36764,415,2303,172785,it,2010
472,region-midtjylland,itkurser,36764,0,2303,172785,it,2010
473,region-midtjylland,itledelse,36764,390,2303,172785,it,2010
474,region-midtjylland,internet,36764,169,2303,172785,it,2010
475,region-midtjylland,systemudvikling,36764,1194,2303,172785,it,2010
476,region-midtjylland,telekom,36764,36,2303,172785,it,2010
477,region-midtjylland,virksomhedssystemer,36764,345,2303,172785,it,2010
478,region-midtjylland,byggeteknik,36764,547,3373,172785,ingenioer,2010
479,region-midtjylland,elektronik,36764,642,3373,172785,ingenioer,2010
480,region-midtjylland,kemi,36764,372,3373,172785,ingenioer,2010
481,region-midtjylland,teknikledelse,36764,414,3373,172785,ingenioer,2010
482,region-midtjylland,maskiningenioer,36764,1114,3373,172785,ingenioer,2010
483,region-midtjylland,medicinal,36764,175,3373,172785,ingenioer,2010
484,region-midtjylland,produktionsteknik,36764,976,3373,172785,ingenioer,2010
485,region-midtjylland,detailledelse,36764,0,3956,172785,ledelse,2010
486,region-midtjylland,freelancekonsulent,36764,109,3956,172785,ledelse,2010
487,region-midtjylland,hrkurser,36764,0,3956,172785,ledelse,2010
488,region-midtjylland,itledelse,36764,390,3956,172785,ledelse,2010
489,region-midtjylland,institutions,36764,402,3956,172785,ledelse,2010
490,region-midtjylland,leder,36764,1043,3956,172785,ledelse,2010
491,region-midtjylland,teknikledelse,36764,414,3956,172785,ledelse,2010
492,region-midtjylland,personale,36764,324,3956,172785,ledelse,2010
493,region-midtjylland,projektledelse,36764,986,3956,172785,ledelse,2010
494,region-midtjylland,salgschef,36764,375,3956,172785,ledelse,2010
495,region-midtjylland,topledelse,36764,77,3956,172785,ledelse,2010
496,region-midtjylland,virksomhedsudvikling,36764,0,3956,172785,ledelse,2010
497,region-midtjylland,oekonomichef,36764,137,3956,172785,ledelse,2010
498,region-midtjylland,bud,36764,56,7977,172785,handel,2010
499,region-midtjylland,boernepasning,36764,153,7977,172785,handel,2010
500,region-midtjylland,detailhandel,36764,3611,7977,172785,handel,2010
501,region-midtjylland,ejendomsservice,36764,149,7977,172785,handel,2010
502,region-midtjylland,frisoer,36764,124,7977,172785,handel,2010
503,region-midtjylland,hotel,36764,2009,7977,172785,handel,2010
504,region-midtjylland,rengoering,36764,1756,7977,172785,handel,2010
505,region-midtjylland,service,36764,325,7977,172785,handel,2010
506,region-midtjylland,sikkerhed,36764,106,7977,172785,handel,2010
507,region-midtjylland,blik,36764,195,3797,172785,industri,2010
508,region-midtjylland,byggeri,36764,306,3797,172785,industri,2010
509,region-midtjylland,elektriker,36764,269,3797,172785,industri,2010
510,region-midtjylland,industri,36764,366,3797,172785,industri,2010
511,region-midtjylland,jern,36764,332,3797,172785,industri,2010
512,region-midtjylland,lager,36764,375,3797,172785,industri,2010
513,region-midtjylland,landbrug,36764,460,3797,172785,industri,2010
514,region-midtjylland,maling,36764,75,3797,172785,industri,2010
515,region-midtjylland,mekanik,36764,380,3797,172785,industri,2010
516,region-midtjylland,naeringsmiddel,36764,351,3797,172785,industri,2010
517,region-midtjylland,tekstil,36764,156,3797,172785,industri,2010
518,region-midtjylland,transport,36764,568,3797,172785,industri,2010
519,region-midtjylland,traeindustri,36764,77,3797,172785,industri,2010
520,region-midtjylland,toemrer,36764,185,3797,172785,industri,2010
521,region-midtjylland,design,36764,109,4058,172785,salg,2010
522,region-midtjylland,ejendomsmaegler,36764,69,4058,172785,salg,2010
523,region-midtjylland,grafisk,36764,247,4058,172785,salg,2010
524,region-midtjylland,kommunikation,36764,196,4058,172785,salg,2010
525,region-midtjylland,kultur,36764,204,4058,172785,salg,2010
526,region-midtjylland,marketing,36764,491,4058,172785,salg,2010
527,region-midtjylland,salg,36764,2119,4058,172785,salg,2010
528,region-midtjylland,salgskurser,36764,0,4058,172785,salg,2010
529,region-midtjylland,franchise,36764,39,4058,172785,salg,2010
530,region-midtjylland,telemarketing,36764,377,4058,172785,salg,2010
531,region-midtjylland,bibliotek,36764,48,5425,172785,undervisning,2010
532,region-midtjylland,forskning,36764,1197,5425,172785,undervisning,2010
533,region-midtjylland,laerer,36764,963,5425,172785,undervisning,2010
534,region-midtjylland,paedagog,36764,2739,5425,172785,undervisning,2010
535,region-midtjylland,akademisk,36764,0,5709,172785,kontor,2010
536,region-midtjylland,ejendomsmaegler,36764,69,5709,172785,kontor,2010
537,region-midtjylland,ejendomsservice,36764,149,5709,172785,kontor,2010
538,region-midtjylland,finans,36764,605,5709,172785,kontor,2010
539,region-midtjylland,indkoeb,36764,484,5709,172785,kontor,2010
540,region-midtjylland,jura,36764,218,5709,172785,kontor,2010
541,region-midtjylland,kontor,36764,1640,5709,172785,kontor,2010
542,region-midtjylland,kontorkurser,36764,0,5709,172785,kontor,2010
543,region-midtjylland,kontorelev,36764,286,5709,172785,kontor,2010
544,region-midtjylland,logistik,36764,364,5709,172785,kontor,2010
545,region-midtjylland,offentlig,36764,345,5709,172785,kontor,2010
546,region-midtjylland,oversaettelse,36764,107,5709,172785,kontor,2010
547,region-midtjylland,sekretaer,36764,459,5709,172785,kontor,2010
548,region-midtjylland,oekonomi,36764,1361,5709,172785,kontor,2010
549,region-midtjylland,laege,36764,915,5583,172785,social,2010
550,region-midtjylland,laegesekretaer,36764,306,5583,172785,social,2010
551,region-midtjylland,pleje,36764,1855,5583,172785,social,2010
552,region-midtjylland,psykologi,36764,193,5583,172785,social,2010
553,region-midtjylland,socialraadgivning,36764,530,5583,172785,social,2010
554,region-midtjylland,tandlaege,36764,173,5583,172785,social,2010
555,region-midtjylland,teknisksundhed,36764,49,5583,172785,social,2010
556,region-midtjylland,terapi,36764,340,5583,172785,social,2010
557,region-midtjylland,elev,36764,1112,3231,172785,oevrige,2010
558,region-midtjylland,forsvar,36764,0,3231,172785,oevrige,2010
559,region-midtjylland,frivilligt,36764,204,3231,172785,oevrige,2010
560,region-midtjylland,student,36764,727,3231,172785,oevrige,2010
561,region-midtjylland,studiepraktik,36764,119,3231,172785,oevrige,2010
562,region-midtjylland,oevrige,36764,837,3231,172785,oevrige,2010
563,region-midtjylland,kurseroevrige,36764,0,3231,172785,oevrige,2010
564,sydjylland,database,20724,28,1131,172785,it,2010
565,sydjylland,itdrift,20724,215,1131,172785,it,2010
566,sydjylland,itkurser,20724,0,1131,172785,it,2010
567,sydjylland,itledelse,20724,280,1131,172785,it,2010
568,sydjylland,internet,20724,58,1131,172785,it,2010
569,sydjylland,systemudvikling,20724,548,1131,172785,it,2010
570,sydjylland,telekom,20724,15,1131,172785,it,2010
571,sydjylland,virksomhedssystemer,20724,148,1131,172785,it,2010
572,sydjylland,byggeteknik,20724,338,1790,172785,ingenioer,2010
573,sydjylland,elektronik,20724,341,1790,172785,ingenioer,2010
574,sydjylland,kemi,20724,245,1790,172785,ingenioer,2010
575,sydjylland,teknikledelse,20724,245,1790,172785,ingenioer,2010
576,sydjylland,maskiningenioer,20724,481,1790,172785,ingenioer,2010
577,sydjylland,medicinal,20724,111,1790,172785,ingenioer,2010
578,sydjylland,produktionsteknik,20724,471,1790,172785,ingenioer,2010
579,sydjylland,detailledelse,20724,0,2326,172785,ledelse,2010
580,sydjylland,freelancekonsulent,20724,72,2326,172785,ledelse,2010
581,sydjylland,hrkurser,20724,1,2326,172785,ledelse,2010
582,sydjylland,itledelse,20724,280,2326,172785,ledelse,2010
583,sydjylland,institutions,20724,208,2326,172785,ledelse,2010
584,sydjylland,leder,20724,703,2326,172785,ledelse,2010
585,sydjylland,teknikledelse,20724,245,2326,172785,ledelse,2010
586,sydjylland,personale,20724,195,2326,172785,ledelse,2010
587,sydjylland,projektledelse,20724,431,2326,172785,ledelse,2010
588,sydjylland,salgschef,20724,236,2326,172785,ledelse,2010
589,sydjylland,topledelse,20724,52,2326,172785,ledelse,2010
590,sydjylland,virksomhedsudvikling,20724,0,2326,172785,ledelse,2010
591,sydjylland,oekonomichef,20724,95,2326,172785,ledelse,2010
592,sydjylland,bud,20724,28,4469,172785,handel,2010
593,sydjylland,boernepasning,20724,106,4469,172785,handel,2010
594,sydjylland,detailhandel,20724,2079,4469,172785,handel,2010
595,sydjylland,ejendomsservice,20724,91,4469,172785,handel,2010
596,sydjylland,frisoer,20724,85,4469,172785,handel,2010
597,sydjylland,hotel,20724,1125,4469,172785,handel,2010
598,sydjylland,rengoering,20724,860,4469,172785,handel,2010
599,sydjylland,service,20724,226,4469,172785,handel,2010
600,sydjylland,sikkerhed,20724,75,4469,172785,handel,2010
601,sydjylland,blik,20724,103,2287,172785,industri,2010
602,sydjylland,byggeri,20724,210,2287,172785,industri,2010
603,sydjylland,elektriker,20724,175,2287,172785,industri,2010
604,sydjylland,industri,20724,232,2287,172785,industri,2010
605,sydjylland,jern,20724,219,2287,172785,industri,2010
606,sydjylland,lager,20724,294,2287,172785,industri,2010
607,sydjylland,landbrug,20724,240,2287,172785,industri,2010
608,sydjylland,maling,20724,69,2287,172785,industri,2010
609,sydjylland,mekanik,20724,245,2287,172785,industri,2010
610,sydjylland,naeringsmiddel,20724,207,2287,172785,industri,2010
611,sydjylland,tekstil,20724,64,2287,172785,industri,2010
612,sydjylland,transport,20724,303,2287,172785,industri,2010
613,sydjylland,traeindustri,20724,27,2287,172785,industri,2010
614,sydjylland,toemrer,20724,98,2287,172785,industri,2010
615,sydjylland,design,20724,48,2451,172785,salg,2010
616,sydjylland,ejendomsmaegler,20724,30,2451,172785,salg,2010
617,sydjylland,grafisk,20724,129,2451,172785,salg,2010
618,sydjylland,kommunikation,20724,120,2451,172785,salg,2010
619,sydjylland,kultur,20724,128,2451,172785,salg,2010
620,sydjylland,marketing,20724,284,2451,172785,salg,2010
621,sydjylland,salg,20724,1446,2451,172785,salg,2010
622,sydjylland,salgskurser,20724,0,2451,172785,salg,2010
623,sydjylland,franchise,20724,41,2451,172785,salg,2010
624,sydjylland,telemarketing,20724,106,2451,172785,salg,2010
625,sydjylland,bibliotek,20724,36,2724,172785,undervisning,2010
626,sydjylland,forskning,20724,246,2724,172785,undervisning,2010
627,sydjylland,laerer,20724,633,2724,172785,undervisning,2010
628,sydjylland,paedagog,20724,1529,2724,172785,undervisning,2010
629,sydjylland,akademisk,20724,0,3196,172785,kontor,2010
630,sydjylland,ejendomsmaegler,20724,30,3196,172785,kontor,2010
631,sydjylland,ejendomsservice,20724,91,3196,172785,kontor,2010
632,sydjylland,finans,20724,324,3196,172785,kontor,2010
633,sydjylland,indkoeb,20724,269,3196,172785,kontor,2010
634,sydjylland,jura,20724,116,3196,172785,kontor,2010
635,sydjylland,kontor,20724,817,3196,172785,kontor,2010
636,sydjylland,kontorkurser,20724,0,3196,172785,kontor,2010
637,sydjylland,kontorelev,20724,143,3196,172785,kontor,2010
638,sydjylland,logistik,20724,275,3196,172785,kontor,2010
639,sydjylland,offentlig,20724,206,3196,172785,kontor,2010
640,sydjylland,oversaettelse,20724,33,3196,172785,kontor,2010
641,sydjylland,sekretaer,20724,272,3196,172785,kontor,2010
642,sydjylland,oekonomi,20724,811,3196,172785,kontor,2010
643,sydjylland,laege,20724,635,3403,172785,social,2010
644,sydjylland,laegesekretaer,20724,161,3403,172785,social,2010
645,sydjylland,pleje,20724,1029,3403,172785,social,2010
646,sydjylland,psykologi,20724,119,3403,172785,social,2010
647,sydjylland,socialraadgivning,20724,346,3403,172785,social,2010
648,sydjylland,tandlaege,20724,107,3403,172785,social,2010
649,sydjylland,teknisksundhed,20724,50,3403,172785,social,2010
650,sydjylland,terapi,20724,214,3403,172785,social,2010
651,sydjylland,elev,20724,677,1996,172785,oevrige,2010
652,sydjylland,forsvar,20724,0,1996,172785,oevrige,2010
653,sydjylland,frivilligt,20724,88,1996,172785,oevrige,2010
654,sydjylland,student,20724,339,1996,172785,oevrige,2010
655,sydjylland,studiepraktik,20724,51,1996,172785,oevrige,2010
656,sydjylland,oevrige,20724,714,1996,172785,oevrige,2010
657,sydjylland,kurseroevrige,20724,0,1996,172785,oevrige,2010
658,bornholm,database,844,1,17,172785,it,2010
659,bornholm,itdrift,844,5,17,172785,it,2010
660,bornholm,itkurser,844,0,17,172785,it,2010
661,bornholm,itledelse,844,3,17,172785,it,2010
662,bornholm,internet,844,6,17,172785,it,2010
663,bornholm,systemudvikling,844,6,17,172785,it,2010
664,bornholm,telekom,844,2,17,172785,it,2010
665,bornholm,virksomhedssystemer,844,1,17,172785,it,2010
666,bornholm,byggeteknik,844,7,42,172785,ingenioer,2010
667,bornholm,elektronik,844,12,42,172785,ingenioer,2010
668,bornholm,kemi,844,7,42,172785,ingenioer,2010
669,bornholm,teknikledelse,844,5,42,172785,ingenioer,2010
670,bornholm,maskiningenioer,844,9,42,172785,ingenioer,2010
671,bornholm,medicinal,844,6,42,172785,ingenioer,2010
672,bornholm,produktionsteknik,844,9,42,172785,ingenioer,2010
673,bornholm,detailledelse,844,0,78,172785,ledelse,2010
674,bornholm,freelancekonsulent,844,11,78,172785,ledelse,2010
675,bornholm,hrkurser,844,0,78,172785,ledelse,2010
676,bornholm,itledelse,844,3,78,172785,ledelse,2010
677,bornholm,institutions,844,24,78,172785,ledelse,2010
678,bornholm,leder,844,20,78,172785,ledelse,2010
679,bornholm,teknikledelse,844,5,78,172785,ledelse,2010
680,bornholm,personale,844,6,78,172785,ledelse,2010
681,bornholm,projektledelse,844,11,78,172785,ledelse,2010
682,bornholm,salgschef,844,4,78,172785,ledelse,2010
683,bornholm,topledelse,844,3,78,172785,ledelse,2010
684,bornholm,virksomhedsudvikling,844,0,78,172785,ledelse,2010
685,bornholm,oekonomichef,844,4,78,172785,ledelse,2010
686,bornholm,bud,844,5,220,172785,handel,2010
687,bornholm,boernepasning,844,6,220,172785,handel,2010
688,bornholm,detailhandel,844,76,220,172785,handel,2010
689,bornholm,ejendomsservice,844,12,220,172785,handel,2010
690,bornholm,frisoer,844,2,220,172785,handel,2010
691,bornholm,hotel,844,72,220,172785,handel,2010
692,bornholm,rengoering,844,53,220,172785,handel,2010
693,bornholm,service,844,14,220,172785,handel,2010
694,bornholm,sikkerhed,844,4,220,172785,handel,2010
695,bornholm,blik,844,3,76,172785,industri,2010
696,bornholm,byggeri,844,7,76,172785,industri,2010
697,bornholm,elektriker,844,12,76,172785,industri,2010
698,bornholm,industri,844,6,76,172785,industri,2010
699,bornholm,jern,844,6,76,172785,industri,2010
700,bornholm,lager,844,6,76,172785,industri,2010
701,bornholm,landbrug,844,17,76,172785,industri,2010
702,bornholm,maling,844,3,76,172785,industri,2010
703,bornholm,mekanik,844,9,76,172785,industri,2010
704,bornholm,naeringsmiddel,844,6,76,172785,industri,2010
705,bornholm,tekstil,844,2,76,172785,industri,2010
706,bornholm,transport,844,15,76,172785,industri,2010
707,bornholm,traeindustri,844,2,76,172785,industri,2010
708,bornholm,toemrer,844,3,76,172785,industri,2010
709,bornholm,design,844,1,128,172785,salg,2010
710,bornholm,ejendomsmaegler,844,2,128,172785,salg,2010
711,bornholm,grafisk,844,3,128,172785,salg,2010
712,bornholm,kommunikation,844,4,128,172785,salg,2010
713,bornholm,kultur,844,5,128,172785,salg,2010
714,bornholm,marketing,844,7,128,172785,salg,2010
715,bornholm,salg,844,89,128,172785,salg,2010
716,bornholm,salgskurser,844,0,128,172785,salg,2010
717,bornholm,franchise,844,19,128,172785,salg,2010
718,bornholm,telemarketing,844,5,128,172785,salg,2010
719,bornholm,bibliotek,844,2,142,172785,undervisning,2010
720,bornholm,forskning,844,4,142,172785,undervisning,2010
721,bornholm,laerer,844,25,142,172785,undervisning,2010
722,bornholm,paedagog,844,84,142,172785,undervisning,2010
723,bornholm,akademisk,844,0,118,172785,kontor,2010
724,bornholm,ejendomsmaegler,844,2,118,172785,kontor,2010
725,bornholm,ejendomsservice,844,12,118,172785,kontor,2010
726,bornholm,finans,844,21,118,172785,kontor,2010
727,bornholm,indkoeb,844,2,118,172785,kontor,2010
728,bornholm,jura,844,2,118,172785,kontor,2010
729,bornholm,kontor,844,36,118,172785,kontor,2010
730,bornholm,kontorkurser,844,0,118,172785,kontor,2010
731,bornholm,kontorelev,844,11,118,172785,kontor,2010
