,år,område,sektor,jobtype,numbers
2151,2009,storkoebenhavn,social,socialraadgivning,832
2152,2009,storkoebenhavn,social,tandlaege,156
2153,2009,storkoebenhavn,social,teknisksundhed,149
2154,2009,storkoebenhavn,social,terapi,428
2155,2009,storkoebenhavn,oevrige,elev,934
2156,2009,storkoebenhavn,oevrige,forsvar,0
2157,2009,storkoebenhavn,oevrige,frivilligt,279
2158,2009,storkoebenhavn,oevrige,student,2214
2159,2009,storkoebenhavn,oevrige,studiepraktik,51
2160,2009,storkoebenhavn,oevrige,oevrige,1825
2161,2009,storkoebenhavn,oevrige,kurseroevrige,4
2162,2009,nordsjaelland,it,database,18
2163,2009,nordsjaelland,it,itdrift,144
2164,2009,nordsjaelland,it,itkurser,0
2165,2009,nordsjaelland,it,itledelse,115
2166,2009,nordsjaelland,it,internet,31
2167,2009,nordsjaelland,it,systemudvikling,411
2168,2009,nordsjaelland,it,telekom,11
2169,2009,nordsjaelland,it,virksomhedssystemer,62
2170,2009,nordsjaelland,ingenioer,byggeteknik,179
2171,2009,nordsjaelland,ingenioer,elektronik,104
2172,2009,nordsjaelland,ingenioer,kemi,279
2173,2009,nordsjaelland,ingenioer,teknikledelse,69
2174,2009,nordsjaelland,ingenioer,maskiningenioer,151
2175,2009,nordsjaelland,ingenioer,medicinal,129
2176,2009,nordsjaelland,ingenioer,produktionsteknik,146
2177,2009,nordsjaelland,ledelse,detailledelse,0
2178,2009,nordsjaelland,ledelse,freelancekonsulent,11
2179,2009,nordsjaelland,ledelse,hrkurser,0
2180,2009,nordsjaelland,ledelse,itledelse,115
2181,2009,nordsjaelland,ledelse,institutions,178
2182,2009,nordsjaelland,ledelse,leder,380
2183,2009,nordsjaelland,ledelse,teknikledelse,69
2184,2009,nordsjaelland,ledelse,personale,113
2185,2009,nordsjaelland,ledelse,projektledelse,171
2186,2009,nordsjaelland,ledelse,salgschef,60
2187,2009,nordsjaelland,ledelse,topledelse,20
2188,2009,nordsjaelland,ledelse,virksomhedsudvikling,0
2189,2009,nordsjaelland,ledelse,oekonomichef,45
2190,2009,nordsjaelland,handel,bud,19
2191,2009,nordsjaelland,handel,boernepasning,27
2192,2009,nordsjaelland,handel,detailhandel,1194
2193,2009,nordsjaelland,handel,ejendomsservice,76
2194,2009,nordsjaelland,handel,frisoer,31
2195,2009,nordsjaelland,handel,hotel,590
2196,2009,nordsjaelland,handel,rengoering,207
2197,2009,nordsjaelland,handel,service,120
2198,2009,nordsjaelland,handel,sikkerhed,34
2199,2009,nordsjaelland,industri,blik,44
2200,2009,nordsjaelland,industri,byggeri,88
2201,2009,nordsjaelland,industri,elektriker,44
2202,2009,nordsjaelland,industri,industri,83
2203,2009,nordsjaelland,industri,jern,59
2204,2009,nordsjaelland,industri,lager,51
2205,2009,nordsjaelland,industri,landbrug,82
2206,2009,nordsjaelland,industri,maling,22
2207,2009,nordsjaelland,industri,mekanik,54
2208,2009,nordsjaelland,industri,naeringsmiddel,141
2209,2009,nordsjaelland,industri,tekstil,27
2210,2009,nordsjaelland,industri,transport,73
2211,2009,nordsjaelland,industri,traeindustri,8
2212,2009,nordsjaelland,industri,toemrer,31
2213,2009,nordsjaelland,salg,design,5
2214,2009,nordsjaelland,salg,ejendomsmaegler,19
2215,2009,nordsjaelland,salg,grafisk,19
2216,2009,nordsjaelland,salg,kommunikation,49
2217,2009,nordsjaelland,salg,kultur,72
2218,2009,nordsjaelland,salg,marketing,134
2219,2009,nordsjaelland,salg,salg,355
2220,2009,nordsjaelland,salg,salgskurser,0
2221,2009,nordsjaelland,salg,franchise,3
2222,2009,nordsjaelland,salg,telemarketing,31
2223,2009,nordsjaelland,undervisning,bibliotek,28
2224,2009,nordsjaelland,undervisning,forskning,655
2225,2009,nordsjaelland,undervisning,laerer,429
2226,2009,nordsjaelland,undervisning,paedagog,1841
2227,2009,nordsjaelland,kontor,akademisk,0
2228,2009,nordsjaelland,kontor,ejendomsmaegler,19
2229,2009,nordsjaelland,kontor,ejendomsservice,76
2230,2009,nordsjaelland,kontor,finans,122
2231,2009,nordsjaelland,kontor,indkoeb,53
2232,2009,nordsjaelland,kontor,jura,97
2233,2009,nordsjaelland,kontor,kontor,573
2234,2009,nordsjaelland,kontor,kontorkurser,0
2235,2009,nordsjaelland,kontor,kontorelev,55
2236,2009,nordsjaelland,kontor,logistik,57
2237,2009,nordsjaelland,kontor,offentlig,155
2238,2009,nordsjaelland,kontor,oversaettelse,10
2239,2009,nordsjaelland,kontor,sekretaer,193
2240,2009,nordsjaelland,kontor,oekonomi,675
2241,2009,nordsjaelland,social,laege,175
2242,2009,nordsjaelland,social,laegesekretaer,111
2243,2009,nordsjaelland,social,pleje,739
2244,2009,nordsjaelland,social,psykologi,88
2245,2009,nordsjaelland,social,socialraadgivning,223
2246,2009,nordsjaelland,social,tandlaege,47
2247,2009,nordsjaelland,social,teknisksundhed,18
2248,2009,nordsjaelland,social,terapi,135
2249,2009,nordsjaelland,oevrige,elev,204
2250,2009,nordsjaelland,oevrige,forsvar,0
2251,2009,nordsjaelland,oevrige,frivilligt,77
2252,2009,nordsjaelland,oevrige,student,214
2253,2009,nordsjaelland,oevrige,studiepraktik,12
2254,2009,nordsjaelland,oevrige,oevrige,394
2255,2009,nordsjaelland,oevrige,kurseroevrige,0
2256,2009,region-sjaelland,it,database,14
2257,2009,region-sjaelland,it,itdrift,106
2258,2009,region-sjaelland,it,itkurser,2
2259,2009,region-sjaelland,it,itledelse,26
2260,2009,region-sjaelland,it,internet,28
2261,2009,region-sjaelland,it,systemudvikling,235
2262,2009,region-sjaelland,it,telekom,14
2263,2009,region-sjaelland,it,virksomhedssystemer,37
2264,2009,region-sjaelland,ingenioer,byggeteknik,178
2265,2009,region-sjaelland,ingenioer,elektronik,103
2266,2009,region-sjaelland,ingenioer,kemi,272
2267,2009,region-sjaelland,ingenioer,teknikledelse,79
2268,2009,region-sjaelland,ingenioer,maskiningenioer,118
2269,2009,region-sjaelland,ingenioer,medicinal,100
2270,2009,region-sjaelland,ingenioer,produktionsteknik,151
2271,2009,region-sjaelland,ledelse,detailledelse,0
2272,2009,region-sjaelland,ledelse,freelancekonsulent,42
2273,2009,region-sjaelland,ledelse,hrkurser,1
2274,2009,region-sjaelland,ledelse,itledelse,26
2275,2009,region-sjaelland,ledelse,institutions,377
2276,2009,region-sjaelland,ledelse,leder,498
2277,2009,region-sjaelland,ledelse,teknikledelse,79
2278,2009,region-sjaelland,ledelse,personale,112
2279,2009,region-sjaelland,ledelse,projektledelse,157
2280,2009,region-sjaelland,ledelse,salgschef,85
2281,2009,region-sjaelland,ledelse,topledelse,25
2282,2009,region-sjaelland,ledelse,virksomhedsudvikling,0
2283,2009,region-sjaelland,ledelse,oekonomichef,46
2284,2009,region-sjaelland,handel,bud,7
2285,2009,region-sjaelland,handel,boernepasning,49
2286,2009,region-sjaelland,handel,detailhandel,1511
2287,2009,region-sjaelland,handel,ejendomsservice,103
2288,2009,region-sjaelland,handel,frisoer,57
2289,2009,region-sjaelland,handel,hotel,792
2290,2009,region-sjaelland,handel,rengoering,560
2291,2009,region-sjaelland,handel,service,198
2292,2009,region-sjaelland,handel,sikkerhed,54
2293,2009,region-sjaelland,industri,blik,88
2294,2009,region-sjaelland,industri,byggeri,166
2295,2009,region-sjaelland,industri,elektriker,129
2296,2009,region-sjaelland,industri,industri,154
2297,2009,region-sjaelland,industri,jern,127
2298,2009,region-sjaelland,industri,lager,155
2299,2009,region-sjaelland,industri,landbrug,227
2300,2009,region-sjaelland,industri,maling,53
2301,2009,region-sjaelland,industri,mekanik,127
2302,2009,region-sjaelland,industri,naeringsmiddel,156
2303,2009,region-sjaelland,industri,tekstil,42
2304,2009,region-sjaelland,industri,transport,222
2305,2009,region-sjaelland,industri,traeindustri,10
2306,2009,region-sjaelland,industri,toemrer,71
2307,2009,region-sjaelland,salg,design,11
2308,2009,region-sjaelland,salg,ejendomsmaegler,34
2309,2009,region-sjaelland,salg,grafisk,49
2310,2009,region-sjaelland,salg,kommunikation,59
2311,2009,region-sjaelland,salg,kultur,151
2312,2009,region-sjaelland,salg,marketing,87
2313,2009,region-sjaelland,salg,salg,915
2314,2009,region-sjaelland,salg,salgskurser,2
2315,2009,region-sjaelland,salg,franchise,27
2316,2009,region-sjaelland,salg,telemarketing,42
2317,2009,region-sjaelland,undervisning,bibliotek,41
2318,2009,region-sjaelland,undervisning,forskning,269
2319,2009,region-sjaelland,undervisning,laerer,895
2320,2009,region-sjaelland,undervisning,paedagog,2074
2321,2009,region-sjaelland,kontor,akademisk,0
2322,2009,region-sjaelland,kontor,ejendomsmaegler,34
2323,2009,region-sjaelland,kontor,ejendomsservice,103
2324,2009,region-sjaelland,kontor,finans,151
2325,2009,region-sjaelland,kontor,indkoeb,49
2326,2009,region-sjaelland,kontor,jura,132
2327,2009,region-sjaelland,kontor,kontor,613
2328,2009,region-sjaelland,kontor,kontorkurser,1
2329,2009,region-sjaelland,kontor,kontorelev,75
2330,2009,region-sjaelland,kontor,logistik,57
2331,2009,region-sjaelland,kontor,offentlig,248
2332,2009,region-sjaelland,kontor,oversaettelse,12
2333,2009,region-sjaelland,kontor,sekretaer,226
2334,2009,region-sjaelland,kontor,oekonomi,523
2335,2009,region-sjaelland,social,laege,554
2336,2009,region-sjaelland,social,laegesekretaer,413
2337,2009,region-sjaelland,social,pleje,1285
2338,2009,region-sjaelland,social,psykologi,150
2339,2009,region-sjaelland,social,socialraadgivning,423
2340,2009,region-sjaelland,social,tandlaege,89
2341,2009,region-sjaelland,social,teknisksundhed,80
2342,2009,region-sjaelland,social,terapi,252
2343,2009,region-sjaelland,oevrige,elev,311
2344,2009,region-sjaelland,oevrige,forsvar,0
2345,2009,region-sjaelland,oevrige,frivilligt,70
2346,2009,region-sjaelland,oevrige,student,163
2347,2009,region-sjaelland,oevrige,studiepraktik,4
2348,2009,region-sjaelland,oevrige,oevrige,552
2349,2009,region-sjaelland,oevrige,kurseroevrige,2
2350,2009,fyn,it,database,12
2351,2009,fyn,it,itdrift,70
2352,2009,fyn,it,itkurser,1
2353,2009,fyn,it,itledelse,19
2354,2009,fyn,it,internet,22
2355,2009,fyn,it,systemudvikling,128
2356,2009,fyn,it,telekom,6
2357,2009,fyn,it,virksomhedssystemer,36
2358,2009,fyn,ingenioer,byggeteknik,90
2359,2009,fyn,ingenioer,elektronik,71
2360,2009,fyn,ingenioer,kemi,126
2361,2009,fyn,ingenioer,teknikledelse,47
2362,2009,fyn,ingenioer,maskiningenioer,102
2363,2009,fyn,ingenioer,medicinal,80
2364,2009,fyn,ingenioer,produktionsteknik,91
2365,2009,fyn,ledelse,detailledelse,0
2366,2009,fyn,ledelse,freelancekonsulent,38
2367,2009,fyn,ledelse,hrkurser,1
2368,2009,fyn,ledelse,itledelse,19
2369,2009,fyn,ledelse,institutions,164
2370,2009,fyn,ledelse,leder,282
2371,2009,fyn,ledelse,teknikledelse,47
2372,2009,fyn,ledelse,personale,61
2373,2009,fyn,ledelse,projektledelse,112
2374,2009,fyn,ledelse,salgschef,97
2375,2009,fyn,ledelse,topledelse,18
2376,2009,fyn,ledelse,virksomhedsudvikling,0
2377,2009,fyn,ledelse,oekonomichef,33
2378,2009,fyn,handel,bud,89
2379,2009,fyn,handel,boernepasning,56
2380,2009,fyn,handel,detailhandel,1006
2381,2009,fyn,handel,ejendomsservice,41
2382,2009,fyn,handel,frisoer,48
2383,2009,fyn,handel,hotel,661
2384,2009,fyn,handel,rengoering,591
2385,2009,fyn,handel,service,99
2386,2009,fyn,handel,sikkerhed,42
2387,2009,fyn,industri,blik,45
2388,2009,fyn,industri,byggeri,78
2389,2009,fyn,industri,elektriker,83
2390,2009,fyn,industri,industri,68
2391,2009,fyn,industri,jern,72
2392,2009,fyn,industri,lager,108
2393,2009,fyn,industri,landbrug,137
2394,2009,fyn,industri,maling,49
2395,2009,fyn,industri,mekanik,97
2396,2009,fyn,industri,naeringsmiddel,114
2397,2009,fyn,industri,tekstil,37
2398,2009,fyn,industri,transport,131
2399,2009,fyn,industri,traeindustri,5
2400,2009,fyn,industri,toemrer,53
2401,2009,fyn,salg,design,13
2402,2009,fyn,salg,ejendomsmaegler,22
2403,2009,fyn,salg,grafisk,43
2404,2009,fyn,salg,kommunikation,50
2405,2009,fyn,salg,kultur,62
2406,2009,fyn,salg,marketing,90
2407,2009,fyn,salg,salg,741
2408,2009,fyn,salg,salgskurser,1
2409,2009,fyn,salg,franchise,24
2410,2009,fyn,salg,telemarketing,166
2411,2009,fyn,undervisning,bibliotek,26
2412,2009,fyn,undervisning,forskning,724
2413,2009,fyn,undervisning,laerer,505
2414,2009,fyn,undervisning,paedagog,1450
2415,2009,fyn,kontor,akademisk,0
2416,2009,fyn,kontor,ejendomsmaegler,22
2417,2009,fyn,kontor,ejendomsservice,41
2418,2009,fyn,kontor,finans,109
2419,2009,fyn,kontor,indkoeb,34
2420,2009,fyn,kontor,jura,61
2421,2009,fyn,kontor,kontor,450
2422,2009,fyn,kontor,kontorkurser,1
2423,2009,fyn,kontor,kontorelev,50
2424,2009,fyn,kontor,logistik,45
2425,2009,fyn,kontor,offentlig,134
2426,2009,fyn,kontor,oversaettelse,51
2427,2009,fyn,kontor,sekretaer,163
2428,2009,fyn,kontor,oekonomi,353
2429,2009,fyn,social,laege,337
2430,2009,fyn,social,laegesekretaer,121
2431,2009,fyn,social,pleje,855
2432,2009,fyn,social,psykologi,68
2433,2009,fyn,social,socialraadgivning,247
2434,2009,fyn,social,tandlaege,82
2435,2009,fyn,social,teknisksundhed,46
2436,2009,fyn,social,terapi,163
2437,2009,fyn,oevrige,elev,242
2438,2009,fyn,oevrige,forsvar,0
2439,2009,fyn,oevrige,frivilligt,96
2440,2009,fyn,oevrige,student,178
2441,2009,fyn,oevrige,studiepraktik,5
2442,2009,fyn,oevrige,oevrige,338
2443,2009,fyn,oevrige,kurseroevrige,2
2444,2009,region-nordjylland,it,database,19
2445,2009,region-nordjylland,it,itdrift,92
2446,2009,region-nordjylland,it,itkurser,1
2447,2009,region-nordjylland,it,itledelse,23
2448,2009,region-nordjylland,it,internet,38
2449,2009,region-nordjylland,it,systemudvikling,211
2450,2009,region-nordjylland,it,telekom,29
2451,2009,region-nordjylland,it,virksomhedssystemer,73
2452,2009,region-nordjylland,ingenioer,byggeteknik,116
2453,2009,region-nordjylland,ingenioer,elektronik,93
2454,2009,region-nordjylland,ingenioer,kemi,111
2455,2009,region-nordjylland,ingenioer,teknikledelse,69
2456,2009,region-nordjylland,ingenioer,maskiningenioer,139
2457,2009,region-nordjylland,ingenioer,medicinal,65
2458,2009,region-nordjylland,ingenioer,produktionsteknik,114
2459,2009,region-nordjylland,ledelse,detailledelse,0
2460,2009,region-nordjylland,ledelse,freelancekonsulent,30
2461,2009,region-nordjylland,ledelse,hrkurser,1
2462,2009,region-nordjylland,ledelse,itledelse,23
2463,2009,region-nordjylland,ledelse,institutions,214
2464,2009,region-nordjylland,ledelse,leder,301
2465,2009,region-nordjylland,ledelse,teknikledelse,69
2466,2009,region-nordjylland,ledelse,personale,92
2467,2009,region-nordjylland,ledelse,projektledelse,121
2468,2009,region-nordjylland,ledelse,salgschef,81
2469,2009,region-nordjylland,ledelse,topledelse,25
2470,2009,region-nordjylland,ledelse,virksomhedsudvikling,0
2471,2009,region-nordjylland,ledelse,oekonomichef,52
2472,2009,region-nordjylland,handel,bud,7
2473,2009,region-nordjylland,handel,boernepasning,86
2474,2009,region-nordjylland,handel,detailhandel,1086
2475,2009,region-nordjylland,handel,ejendomsservice,34
2476,2009,region-nordjylland,handel,frisoer,67
2477,2009,region-nordjylland,handel,hotel,908
2478,2009,region-nordjylland,handel,rengoering,731
2479,2009,region-nordjylland,handel,service,113
2480,2009,region-nordjylland,handel,sikkerhed,39
2481,2009,region-nordjylland,industri,blik,54
2482,2009,region-nordjylland,industri,byggeri,74
2483,2009,region-nordjylland,industri,elektriker,120
2484,2009,region-nordjylland,industri,industri,106
2485,2009,region-nordjylland,industri,jern,62
2486,2009,region-nordjylland,industri,lager,76
2487,2009,region-nordjylland,industri,landbrug,259
2488,2009,region-nordjylland,industri,maling,29
2489,2009,region-nordjylland,industri,mekanik,96
2490,2009,region-nordjylland,industri,naeringsmiddel,166
2491,2009,region-nordjylland,industri,tekstil,34
2492,2009,region-nordjylland,industri,transport,143
2493,2009,region-nordjylland,industri,traeindustri,18
2494,2009,region-nordjylland,industri,toemrer,33
2495,2009,region-nordjylland,salg,design,16
2496,2009,region-nordjylland,salg,ejendomsmaegler,11
2497,2009,region-nordjylland,salg,grafisk,34
2498,2009,region-nordjylland,salg,kommunikation,60
2499,2009,region-nordjylland,salg,kultur,113
2500,2009,region-nordjylland,salg,marketing,67
2501,2009,region-nordjylland,salg,salg,743
2502,2009,region-nordjylland,salg,salgskurser,1
2503,2009,region-nordjylland,salg,franchise,27
2504,2009,region-nordjylland,salg,telemarketing,79
2505,2009,region-nordjylland,undervisning,bibliotek,25
2506,2009,region-nordjylland,undervisning,forskning,172
2507,2009,region-nordjylland,undervisning,laerer,724
2508,2009,region-nordjylland,undervisning,paedagog,1417
2509,2009,region-nordjylland,kontor,akademisk,0
2510,2009,region-nordjylland,kontor,ejendomsmaegler,11
2511,2009,region-nordjylland,kontor,ejendomsservice,34
2512,2009,region-nordjylland,kontor,finans,111
2513,2009,region-nordjylland,kontor,indkoeb,34
2514,2009,region-nordjylland,kontor,jura,51
2515,2009,region-nordjylland,kontor,kontor,479
2516,2009,region-nordjylland,kontor,kontorkurser,1
2517,2009,region-nordjylland,kontor,kontorelev,82
2518,2009,region-nordjylland,kontor,logistik,60
2519,2009,region-nordjylland,kontor,offentlig,161
2520,2009,region-nordjylland,kontor,oversaettelse,26
2521,2009,region-nordjylland,kontor,sekretaer,170
2522,2009,region-nordjylland,kontor,oekonomi,404
2523,2009,region-nordjylland,social,laege,354
2524,2009,region-nordjylland,social,laegesekretaer,168
2525,2009,region-nordjylland,social,pleje,1075
2526,2009,region-nordjylland,social,psykologi,112
2527,2009,region-nordjylland,social,socialraadgivning,348
2528,2009,region-nordjylland,social,tandlaege,55
2529,2009,region-nordjylland,social,teknisksundhed,43
2530,2009,region-nordjylland,social,terapi,218
2531,2009,region-nordjylland,oevrige,elev,346
2532,2009,region-nordjylland,oevrige,forsvar,0
2533,2009,region-nordjylland,oevrige,frivilligt,24
2534,2009,region-nordjylland,oevrige,student,134
2535,2009,region-nordjylland,oevrige,studiepraktik,7
2536,2009,region-nordjylland,oevrige,oevrige,328
2537,2009,region-nordjylland,oevrige,kurseroevrige,1
2538,2009,region-midtjylland,it,database,41
2539,2009,region-midtjylland,it,itdrift,375
2540,2009,region-midtjylland,it,itkurser,1
2541,2009,region-midtjylland,it,itledelse,136
2542,2009,region-midtjylland,it,internet,145
2543,2009,region-midtjylland,it,systemudvikling,771
2544,2009,region-midtjylland,it,telekom,27
2545,2009,region-midtjylland,it,virksomhedssystemer,257
2546,2009,region-midtjylland,ingenioer,byggeteknik,387
2547,2009,region-midtjylland,ingenioer,elektronik,350
2548,2009,region-midtjylland,ingenioer,kemi,298
2549,2009,region-midtjylland,ingenioer,teknikledelse,218
2550,2009,region-midtjylland,ingenioer,maskiningenioer,507
2551,2009,region-midtjylland,ingenioer,medicinal,140
2552,2009,region-midtjylland,ingenioer,produktionsteknik,443
2553,2009,region-midtjylland,ledelse,detailledelse,0
2554,2009,region-midtjylland,ledelse,freelancekonsulent,79
2555,2009,region-midtjylland,ledelse,hrkurser,1
2556,2009,region-midtjylland,ledelse,itledelse,136
2557,2009,region-midtjylland,ledelse,institutions,540
2558,2009,region-midtjylland,ledelse,leder,762
2559,2009,region-midtjylland,ledelse,teknikledelse,218
2560,2009,region-midtjylland,ledelse,personale,250
2561,2009,region-midtjylland,ledelse,projektledelse,439
2562,2009,region-midtjylland,ledelse,salgschef,292
2563,2009,region-midtjylland,ledelse,topledelse,74
2564,2009,region-midtjylland,ledelse,virksomhedsudvikling,0
2565,2009,region-midtjylland,ledelse,oekonomichef,105
2566,2009,region-midtjylland,handel,bud,69
2567,2009,region-midtjylland,handel,boernepasning,174
2568,2009,region-midtjylland,handel,detailhandel,3119
2569,2009,region-midtjylland,handel,ejendomsservice,154
2570,2009,region-midtjylland,handel,frisoer,160
2571,2009,region-midtjylland,handel,hotel,2215
2572,2009,region-midtjylland,handel,rengoering,2162
