,n_jobtype_area_,n_year,n_sektor_area,n_area,jobtype,sektor,area,year
2334,523,167084,2075,16937,oekonomi,kontor,region-sjaelland,2009
2335,554,167084,4492,16937,laege,social,region-sjaelland,2009
2336,413,167084,4492,16937,laegesekretaer,social,region-sjaelland,2009
2337,1285,167084,4492,16937,pleje,social,region-sjaelland,2009
2338,150,167084,4492,16937,psykologi,social,region-sjaelland,2009
2339,423,167084,4492,16937,socialraadgivning,social,region-sjaelland,2009
2340,89,167084,4492,16937,tandlaege,social,region-sjaelland,2009
2341,80,167084,4492,16937,teknisksundhed,social,region-sjaelland,2009
2342,252,167084,4492,16937,terapi,social,region-sjaelland,2009
2343,311,167084,1163,16937,elev,oevrige,region-sjaelland,2009
2344,0,167084,1163,16937,forsvar,oevrige,region-sjaelland,2009
2345,70,167084,1163,16937,frivilligt,oevrige,region-sjaelland,2009
2346,163,167084,1163,16937,student,oevrige,region-sjaelland,2009
2347,4,167084,1163,16937,studiepraktik,oevrige,region-sjaelland,2009
2348,552,167084,1163,16937,oevrige,oevrige,region-sjaelland,2009
2349,2,167084,1163,16937,kurseroevrige,oevrige,region-sjaelland,2009
2350,12,167084,243,11874,database,it,fyn,2009
2351,70,167084,243,11874,itdrift,it,fyn,2009
2352,1,167084,243,11874,itkurser,it,fyn,2009
2353,19,167084,243,11874,itledelse,it,fyn,2009
2354,22,167084,243,11874,internet,it,fyn,2009
2355,128,167084,243,11874,systemudvikling,it,fyn,2009
2356,6,167084,243,11874,telekom,it,fyn,2009
2357,36,167084,243,11874,virksomhedssystemer,it,fyn,2009
2358,90,167084,496,11874,byggeteknik,ingenioer,fyn,2009
2359,71,167084,496,11874,elektronik,ingenioer,fyn,2009
2360,126,167084,496,11874,kemi,ingenioer,fyn,2009
2361,47,167084,496,11874,teknikledelse,ingenioer,fyn,2009
2362,102,167084,496,11874,maskiningenioer,ingenioer,fyn,2009
2363,80,167084,496,11874,medicinal,ingenioer,fyn,2009
2364,91,167084,496,11874,produktionsteknik,ingenioer,fyn,2009
2365,0,167084,827,11874,detailledelse,ledelse,fyn,2009
2366,38,167084,827,11874,freelancekonsulent,ledelse,fyn,2009
2367,1,167084,827,11874,hrkurser,ledelse,fyn,2009
2368,19,167084,827,11874,itledelse,ledelse,fyn,2009
2369,164,167084,827,11874,institutions,ledelse,fyn,2009
2370,282,167084,827,11874,leder,ledelse,fyn,2009
2371,47,167084,827,11874,teknikledelse,ledelse,fyn,2009
2372,61,167084,827,11874,personale,ledelse,fyn,2009
2373,112,167084,827,11874,projektledelse,ledelse,fyn,2009
2374,97,167084,827,11874,salgschef,ledelse,fyn,2009
2375,18,167084,827,11874,topledelse,ledelse,fyn,2009
2376,0,167084,827,11874,virksomhedsudvikling,ledelse,fyn,2009
2377,33,167084,827,11874,oekonomichef,ledelse,fyn,2009
2378,89,167084,2559,11874,bud,handel,fyn,2009
2379,56,167084,2559,11874,boernepasning,handel,fyn,2009
2380,1006,167084,2559,11874,detailhandel,handel,fyn,2009
2381,41,167084,2559,11874,ejendomsservice,handel,fyn,2009
2382,48,167084,2559,11874,frisoer,handel,fyn,2009
2383,661,167084,2559,11874,hotel,handel,fyn,2009
2384,591,167084,2559,11874,rengoering,handel,fyn,2009
2385,99,167084,2559,11874,service,handel,fyn,2009
2386,42,167084,2559,11874,sikkerhed,handel,fyn,2009
2387,45,167084,992,11874,blik,industri,fyn,2009
2388,78,167084,992,11874,byggeri,industri,fyn,2009
2389,83,167084,992,11874,elektriker,industri,fyn,2009
2390,68,167084,992,11874,industri,industri,fyn,2009
2391,72,167084,992,11874,jern,industri,fyn,2009
2392,108,167084,992,11874,lager,industri,fyn,2009
2393,137,167084,992,11874,landbrug,industri,fyn,2009
2394,49,167084,992,11874,maling,industri,fyn,2009
2395,97,167084,992,11874,mekanik,industri,fyn,2009
2396,114,167084,992,11874,naeringsmiddel,industri,fyn,2009
2397,37,167084,992,11874,tekstil,industri,fyn,2009
2398,131,167084,992,11874,transport,industri,fyn,2009
2399,5,167084,992,11874,traeindustri,industri,fyn,2009
2400,53,167084,992,11874,toemrer,industri,fyn,2009
2401,13,167084,1244,11874,design,salg,fyn,2009
2402,22,167084,1244,11874,ejendomsmaegler,salg,fyn,2009
2403,43,167084,1244,11874,grafisk,salg,fyn,2009
2404,50,167084,1244,11874,kommunikation,salg,fyn,2009
2405,62,167084,1244,11874,kultur,salg,fyn,2009
2406,90,167084,1244,11874,marketing,salg,fyn,2009
2407,741,167084,1244,11874,salg,salg,fyn,2009
2408,1,167084,1244,11874,salgskurser,salg,fyn,2009
2409,24,167084,1244,11874,franchise,salg,fyn,2009
2410,166,167084,1244,11874,telemarketing,salg,fyn,2009
2411,26,167084,2854,11874,bibliotek,undervisning,fyn,2009
2412,724,167084,2854,11874,forskning,undervisning,fyn,2009
2413,505,167084,2854,11874,laerer,undervisning,fyn,2009
2414,1450,167084,2854,11874,paedagog,undervisning,fyn,2009
2415,0,167084,1406,11874,akademisk,kontor,fyn,2009
2416,22,167084,1406,11874,ejendomsmaegler,kontor,fyn,2009
2417,41,167084,1406,11874,ejendomsservice,kontor,fyn,2009
2418,109,167084,1406,11874,finans,kontor,fyn,2009
2419,34,167084,1406,11874,indkoeb,kontor,fyn,2009
2420,61,167084,1406,11874,jura,kontor,fyn,2009
2421,450,167084,1406,11874,kontor,kontor,fyn,2009
2422,1,167084,1406,11874,kontorkurser,kontor,fyn,2009
2423,50,167084,1406,11874,kontorelev,kontor,fyn,2009
2424,45,167084,1406,11874,logistik,kontor,fyn,2009
2425,134,167084,1406,11874,offentlig,kontor,fyn,2009
2426,51,167084,1406,11874,oversaettelse,kontor,fyn,2009
2427,163,167084,1406,11874,sekretaer,kontor,fyn,2009
2428,353,167084,1406,11874,oekonomi,kontor,fyn,2009
2429,337,167084,2614,11874,laege,social,fyn,2009
2430,121,167084,2614,11874,laegesekretaer,social,fyn,2009
2431,855,167084,2614,11874,pleje,social,fyn,2009
2432,68,167084,2614,11874,psykologi,social,fyn,2009
2433,247,167084,2614,11874,socialraadgivning,social,fyn,2009
2434,82,167084,2614,11874,tandlaege,social,fyn,2009
2435,46,167084,2614,11874,teknisksundhed,social,fyn,2009
2436,163,167084,2614,11874,terapi,social,fyn,2009
2437,242,167084,900,11874,elev,oevrige,fyn,2009
2438,0,167084,900,11874,forsvar,oevrige,fyn,2009
2439,96,167084,900,11874,frivilligt,oevrige,fyn,2009
2440,178,167084,900,11874,student,oevrige,fyn,2009
2441,5,167084,900,11874,studiepraktik,oevrige,fyn,2009
2442,338,167084,900,11874,oevrige,oevrige,fyn,2009
2443,2,167084,900,11874,kurseroevrige,oevrige,fyn,2009
2444,19,167084,389,12958,database,it,region-nordjylland,2009
2445,92,167084,389,12958,itdrift,it,region-nordjylland,2009
2446,1,167084,389,12958,itkurser,it,region-nordjylland,2009
2447,23,167084,389,12958,itledelse,it,region-nordjylland,2009
2448,38,167084,389,12958,internet,it,region-nordjylland,2009
2449,211,167084,389,12958,systemudvikling,it,region-nordjylland,2009
2450,29,167084,389,12958,telekom,it,region-nordjylland,2009
2451,73,167084,389,12958,virksomhedssystemer,it,region-nordjylland,2009
2452,116,167084,581,12958,byggeteknik,ingenioer,region-nordjylland,2009
2453,93,167084,581,12958,elektronik,ingenioer,region-nordjylland,2009
2454,111,167084,581,12958,kemi,ingenioer,region-nordjylland,2009
2455,69,167084,581,12958,teknikledelse,ingenioer,region-nordjylland,2009
2456,139,167084,581,12958,maskiningenioer,ingenioer,region-nordjylland,2009
2457,65,167084,581,12958,medicinal,ingenioer,region-nordjylland,2009
2458,114,167084,581,12958,produktionsteknik,ingenioer,region-nordjylland,2009
2459,0,167084,959,12958,detailledelse,ledelse,region-nordjylland,2009
2460,30,167084,959,12958,freelancekonsulent,ledelse,region-nordjylland,2009
2461,1,167084,959,12958,hrkurser,ledelse,region-nordjylland,2009
2462,23,167084,959,12958,itledelse,ledelse,region-nordjylland,2009
2463,214,167084,959,12958,institutions,ledelse,region-nordjylland,2009
2464,301,167084,959,12958,leder,ledelse,region-nordjylland,2009
2465,69,167084,959,12958,teknikledelse,ledelse,region-nordjylland,2009
2466,92,167084,959,12958,personale,ledelse,region-nordjylland,2009
2467,121,167084,959,12958,projektledelse,ledelse,region-nordjylland,2009
2468,81,167084,959,12958,salgschef,ledelse,region-nordjylland,2009
2469,25,167084,959,12958,topledelse,ledelse,region-nordjylland,2009
2470,0,167084,959,12958,virksomhedsudvikling,ledelse,region-nordjylland,2009
2471,52,167084,959,12958,oekonomichef,ledelse,region-nordjylland,2009
2472,7,167084,2953,12958,bud,handel,region-nordjylland,2009
2473,86,167084,2953,12958,boernepasning,handel,region-nordjylland,2009
2474,1086,167084,2953,12958,detailhandel,handel,region-nordjylland,2009
2475,34,167084,2953,12958,ejendomsservice,handel,region-nordjylland,2009
2476,67,167084,2953,12958,frisoer,handel,region-nordjylland,2009
2477,908,167084,2953,12958,hotel,handel,region-nordjylland,2009
2478,731,167084,2953,12958,rengoering,handel,region-nordjylland,2009
2479,113,167084,2953,12958,service,handel,region-nordjylland,2009
2480,39,167084,2953,12958,sikkerhed,handel,region-nordjylland,2009
2481,54,167084,1189,12958,blik,industri,region-nordjylland,2009
2482,74,167084,1189,12958,byggeri,industri,region-nordjylland,2009
2483,120,167084,1189,12958,elektriker,industri,region-nordjylland,2009
2484,106,167084,1189,12958,industri,industri,region-nordjylland,2009
2485,62,167084,1189,12958,jern,industri,region-nordjylland,2009
2486,76,167084,1189,12958,lager,industri,region-nordjylland,2009
2487,259,167084,1189,12958,landbrug,industri,region-nordjylland,2009
2488,29,167084,1189,12958,maling,industri,region-nordjylland,2009
2489,96,167084,1189,12958,mekanik,industri,region-nordjylland,2009
2490,166,167084,1189,12958,naeringsmiddel,industri,region-nordjylland,2009
2491,34,167084,1189,12958,tekstil,industri,region-nordjylland,2009
2492,143,167084,1189,12958,transport,industri,region-nordjylland,2009
2493,18,167084,1189,12958,traeindustri,industri,region-nordjylland,2009
2494,33,167084,1189,12958,toemrer,industri,region-nordjylland,2009
2495,16,167084,1183,12958,design,salg,region-nordjylland,2009
2496,11,167084,1183,12958,ejendomsmaegler,salg,region-nordjylland,2009
2497,34,167084,1183,12958,grafisk,salg,region-nordjylland,2009
2498,60,167084,1183,12958,kommunikation,salg,region-nordjylland,2009
2499,113,167084,1183,12958,kultur,salg,region-nordjylland,2009
2500,67,167084,1183,12958,marketing,salg,region-nordjylland,2009
2501,743,167084,1183,12958,salg,salg,region-nordjylland,2009
2502,1,167084,1183,12958,salgskurser,salg,region-nordjylland,2009
2503,27,167084,1183,12958,franchise,salg,region-nordjylland,2009
2504,79,167084,1183,12958,telemarketing,salg,region-nordjylland,2009
2505,25,167084,2511,12958,bibliotek,undervisning,region-nordjylland,2009
2506,172,167084,2511,12958,forskning,undervisning,region-nordjylland,2009
2507,724,167084,2511,12958,laerer,undervisning,region-nordjylland,2009
2508,1417,167084,2511,12958,paedagog,undervisning,region-nordjylland,2009
2509,0,167084,1539,12958,akademisk,kontor,region-nordjylland,2009
2510,11,167084,1539,12958,ejendomsmaegler,kontor,region-nordjylland,2009
2511,34,167084,1539,12958,ejendomsservice,kontor,region-nordjylland,2009
2512,111,167084,1539,12958,finans,kontor,region-nordjylland,2009
2513,34,167084,1539,12958,indkoeb,kontor,region-nordjylland,2009
2514,51,167084,1539,12958,jura,kontor,region-nordjylland,2009
2515,479,167084,1539,12958,kontor,kontor,region-nordjylland,2009
2516,1,167084,1539,12958,kontorkurser,kontor,region-nordjylland,2009
2517,82,167084,1539,12958,kontorelev,kontor,region-nordjylland,2009
2518,60,167084,1539,12958,logistik,kontor,region-nordjylland,2009
2519,161,167084,1539,12958,offentlig,kontor,region-nordjylland,2009
2520,26,167084,1539,12958,oversaettelse,kontor,region-nordjylland,2009
2521,170,167084,1539,12958,sekretaer,kontor,region-nordjylland,2009
2522,404,167084,1539,12958,oekonomi,kontor,region-nordjylland,2009
2523,354,167084,3176,12958,laege,social,region-nordjylland,2009
2524,168,167084,3176,12958,laegesekretaer,social,region-nordjylland,2009
2525,1075,167084,3176,12958,pleje,social,region-nordjylland,2009
2526,112,167084,3176,12958,psykologi,social,region-nordjylland,2009
2527,348,167084,3176,12958,socialraadgivning,social,region-nordjylland,2009
2528,55,167084,3176,12958,tandlaege,social,region-nordjylland,2009
2529,43,167084,3176,12958,teknisksundhed,social,region-nordjylland,2009
2530,218,167084,3176,12958,terapi,social,region-nordjylland,2009
2531,346,167084,903,12958,elev,oevrige,region-nordjylland,2009
2532,0,167084,903,12958,forsvar,oevrige,region-nordjylland,2009
2533,24,167084,903,12958,frivilligt,oevrige,region-nordjylland,2009
2534,134,167084,903,12958,student,oevrige,region-nordjylland,2009
2535,7,167084,903,12958,studiepraktik,oevrige,region-nordjylland,2009
2536,328,167084,903,12958,oevrige,oevrige,region-nordjylland,2009
2537,1,167084,903,12958,kurseroevrige,oevrige,region-nordjylland,2009
2538,41,167084,1473,35370,database,it,region-midtjylland,2009
2539,375,167084,1473,35370,itdrift,it,region-midtjylland,2009
2540,1,167084,1473,35370,itkurser,it,region-midtjylland,2009
2541,136,167084,1473,35370,itledelse,it,region-midtjylland,2009
2542,145,167084,1473,35370,internet,it,region-midtjylland,2009
2543,771,167084,1473,35370,systemudvikling,it,region-midtjylland,2009
2544,27,167084,1473,35370,telekom,it,region-midtjylland,2009
2545,257,167084,1473,35370,virksomhedssystemer,it,region-midtjylland,2009
2546,387,167084,1863,35370,byggeteknik,ingenioer,region-midtjylland,2009
2547,350,167084,1863,35370,elektronik,ingenioer,region-midtjylland,2009
2548,298,167084,1863,35370,kemi,ingenioer,region-midtjylland,2009
2549,218,167084,1863,35370,teknikledelse,ingenioer,region-midtjylland,2009
2550,507,167084,1863,35370,maskiningenioer,ingenioer,region-midtjylland,2009
2551,140,167084,1863,35370,medicinal,ingenioer,region-midtjylland,2009
2552,443,167084,1863,35370,produktionsteknik,ingenioer,region-midtjylland,2009
2553,0,167084,2752,35370,detailledelse,ledelse,region-midtjylland,2009
2554,79,167084,2752,35370,freelancekonsulent,ledelse,region-midtjylland,2009
2555,1,167084,2752,35370,hrkurser,ledelse,region-midtjylland,2009
2556,136,167084,2752,35370,itledelse,ledelse,region-midtjylland,2009
2557,540,167084,2752,35370,institutions,ledelse,region-midtjylland,2009
2558,762,167084,2752,35370,leder,ledelse,region-midtjylland,2009
2559,218,167084,2752,35370,teknikledelse,ledelse,region-midtjylland,2009
2560,250,167084,2752,35370,personale,ledelse,region-midtjylland,2009
2561,439,167084,2752,35370,projektledelse,ledelse,region-midtjylland,2009
2562,292,167084,2752,35370,salgschef,ledelse,region-midtjylland,2009
2563,74,167084,2752,35370,topledelse,ledelse,region-midtjylland,2009
2564,0,167084,2752,35370,virksomhedsudvikling,ledelse,region-midtjylland,2009
2565,105,167084,2752,35370,oekonomichef,ledelse,region-midtjylland,2009
2566,69,167084,8243,35370,bud,handel,region-midtjylland,2009
2567,174,167084,8243,35370,boernepasning,handel,region-midtjylland,2009
2568,3119,167084,8243,35370,detailhandel,handel,region-midtjylland,2009
2569,154,167084,8243,35370,ejendomsservice,handel,region-midtjylland,2009
2570,160,167084,8243,35370,frisoer,handel,region-midtjylland,2009
2571,2215,167084,8243,35370,hotel,handel,region-midtjylland,2009
2572,2162,167084,8243,35370,rengoering,handel,region-midtjylland,2009
2573,399,167084,8243,35370,service,handel,region-midtjylland,2009
2574,120,167084,8243,35370,sikkerhed,handel,region-midtjylland,2009
2575,137,167084,3130,35370,blik,industri,region-midtjylland,2009
2576,252,167084,3130,35370,byggeri,industri,region-midtjylland,2009
2577,270,167084,3130,35370,elektriker,industri,region-midtjylland,2009
2578,232,167084,3130,35370,industri,industri,region-midtjylland,2009
2579,191,167084,3130,35370,jern,industri,region-midtjylland,2009
2580,384,167084,3130,35370,lager,industri,region-midtjylland,2009
2581,536,167084,3130,35370,landbrug,industri,region-midtjylland,2009
2582,54,167084,3130,35370,maling,industri,region-midtjylland,2009
2583,272,167084,3130,35370,mekanik,industri,region-midtjylland,2009
2584,318,167084,3130,35370,naeringsmiddel,industri,region-midtjylland,2009
2585,100,167084,3130,35370,tekstil,industri,region-midtjylland,2009
2586,410,167084,3130,35370,transport,industri,region-midtjylland,2009
2587,45,167084,3130,35370,traeindustri,industri,region-midtjylland,2009
2588,160,167084,3130,35370,toemrer,industri,region-midtjylland,2009
2589,63,167084,3159,35370,design,salg,region-midtjylland,2009
2590,55,167084,3159,35370,ejendomsmaegler,salg,region-midtjylland,2009
2591,172,167084,3159,35370,grafisk,salg,region-midtjylland,2009
2592,149,167084,3159,35370,kommunikation,salg,region-midtjylland,2009
2593,221,167084,3159,35370,kultur,salg,region-midtjylland,2009
2594,300,167084,3159,35370,marketing,salg,region-midtjylland,2009
2595,1709,167084,3159,35370,salg,salg,region-midtjylland,2009
2596,1,167084,3159,35370,salgskurser,salg,region-midtjylland,2009
2597,34,167084,3159,35370,franchise,salg,region-midtjylland,2009
2598,293,167084,3159,35370,telemarketing,salg,region-midtjylland,2009
2599,71,167084,6667,35370,bibliotek,undervisning,region-midtjylland,2009
2600,833,167084,6667,35370,forskning,undervisning,region-midtjylland,2009
2601,1254,167084,6667,35370,laerer,undervisning,region-midtjylland,2009
2602,3916,167084,6667,35370,paedagog,undervisning,region-midtjylland,2009
2603,0,167084,4854,35370,akademisk,kontor,region-midtjylland,2009
2604,55,167084,4854,35370,ejendomsmaegler,kontor,region-midtjylland,2009
2605,154,167084,4854,35370,ejendomsservice,kontor,region-midtjylland,2009
2606,319,167084,4854,35370,finans,kontor,region-midtjylland,2009
2607,193,167084,4854,35370,indkoeb,kontor,region-midtjylland,2009
2608,178,167084,4854,35370,jura,kontor,region-midtjylland,2009
2609,1576,167084,4854,35370,kontor,kontor,region-midtjylland,2009
2610,1,167084,4854,35370,kontorkurser,kontor,region-midtjylland,2009
2611,177,167084,4854,35370,kontorelev,kontor,region-midtjylland,2009
2612,228,167084,4854,35370,logistik,kontor,region-midtjylland,2009
2613,334,167084,4854,35370,offentlig,kontor,region-midtjylland,2009
2614,111,167084,4854,35370,oversaettelse,kontor,region-midtjylland,2009
2615,493,167084,4854,35370,sekretaer,kontor,region-midtjylland,2009
2616,1380,167084,4854,35370,oekonomi,kontor,region-midtjylland,2009
2617,842,167084,7580,35370,laege,social,region-midtjylland,2009
2618,501,167084,7580,35370,laegesekretaer,social,region-midtjylland,2009
2619,2718,167084,7580,35370,pleje,social,region-midtjylland,2009
2620,208,167084,7580,35370,psykologi,social,region-midtjylland,2009
2621,682,167084,7580,35370,socialraadgivning,social,region-midtjylland,2009
2622,222,167084,7580,35370,tandlaege,social,region-midtjylland,2009
2623,115,167084,7580,35370,teknisksundhed,social,region-midtjylland,2009
2624,390,167084,7580,35370,terapi,social,region-midtjylland,2009
2625,841,167084,2446,35370,elev,oevrige,region-midtjylland,2009
2626,0,167084,2446,35370,forsvar,oevrige,region-midtjylland,2009
2627,167,167084,2446,35370,frivilligt,oevrige,region-midtjylland,2009
2628,436,167084,2446,35370,student,oevrige,region-midtjylland,2009
2629,43,167084,2446,35370,studiepraktik,oevrige,region-midtjylland,2009
2630,804,167084,2446,35370,oevrige,oevrige,region-midtjylland,2009
2631,2,167084,2446,35370,kurseroevrige,oevrige,region-midtjylland,2009
2632,15,167084,644,19397,database,it,sydjylland,2009
2633,184,167084,644,19397,itdrift,it,sydjylland,2009
2634,1,167084,644,19397,itkurser,it,sydjylland,2009
2635,68,167084,644,19397,itledelse,it,sydjylland,2009
2636,56,167084,644,19397,internet,it,sydjylland,2009
2637,328,167084,644,19397,systemudvikling,it,sydjylland,2009
2638,11,167084,644,19397,telekom,it,sydjylland,2009
2639,91,167084,644,19397,virksomhedssystemer,it,sydjylland,2009
2640,228,167084,1246,19397,byggeteknik,ingenioer,sydjylland,2009
2641,211,167084,1246,19397,elektronik,ingenioer,sydjylland,2009
2642,215,167084,1246,19397,kemi,ingenioer,sydjylland,2009
2643,162,167084,1246,19397,teknikledelse,ingenioer,sydjylland,2009
2644,336,167084,1246,19397,maskiningenioer,ingenioer,sydjylland,2009
2645,105,167084,1246,19397,medicinal,ingenioer,sydjylland,2009
2646,306,167084,1246,19397,produktionsteknik,ingenioer,sydjylland,2009
2647,0,167084,1671,19397,detailledelse,ledelse,sydjylland,2009
2648,54,167084,1671,19397,freelancekonsulent,ledelse,sydjylland,2009
2649,1,167084,1671,19397,hrkurser,ledelse,sydjylland,2009
2650,68,167084,1671,19397,itledelse,ledelse,sydjylland,2009
2651,298,167084,1671,19397,institutions,ledelse,sydjylland,2009
2652,523,167084,1671,19397,leder,ledelse,sydjylland,2009
2653,162,167084,1671,19397,teknikledelse,ledelse,sydjylland,2009
2654,131,167084,1671,19397,personale,ledelse,sydjylland,2009
2655,226,167084,1671,19397,projektledelse,ledelse,sydjylland,2009
2656,143,167084,1671,19397,salgschef,ledelse,sydjylland,2009
2657,43,167084,1671,19397,topledelse,ledelse,sydjylland,2009
2658,0,167084,1671,19397,virksomhedsudvikling,ledelse,sydjylland,2009
2659,112,167084,1671,19397,oekonomichef,ledelse,sydjylland,2009
2660,63,167084,4284,19397,bud,handel,sydjylland,2009
2661,106,167084,4284,19397,boernepasning,handel,sydjylland,2009
2662,1640,167084,4284,19397,detailhandel,handel,sydjylland,2009
2663,95,167084,4284,19397,ejendomsservice,handel,sydjylland,2009
2664,76,167084,4284,19397,frisoer,handel,sydjylland,2009
2665,1216,167084,4284,19397,hotel,handel,sydjylland,2009
2666,952,167084,4284,19397,rengoering,handel,sydjylland,2009
2667,245,167084,4284,19397,service,handel,sydjylland,2009
2668,73,167084,4284,19397,sikkerhed,handel,sydjylland,2009
2669,107,167084,1985,19397,blik,industri,sydjylland,2009
2670,180,167084,1985,19397,byggeri,industri,sydjylland,2009
2671,176,167084,1985,19397,elektriker,industri,sydjylland,2009
2672,174,167084,1985,19397,industri,industri,sydjylland,2009
2673,147,167084,1985,19397,jern,industri,sydjylland,2009
2674,185,167084,1985,19397,lager,industri,sydjylland,2009
2675,274,167084,1985,19397,landbrug,industri,sydjylland,2009
2676,67,167084,1985,19397,maling,industri,sydjylland,2009
2677,231,167084,1985,19397,mekanik,industri,sydjylland,2009
2678,196,167084,1985,19397,naeringsmiddel,industri,sydjylland,2009
2679,69,167084,1985,19397,tekstil,industri,sydjylland,2009
2680,233,167084,1985,19397,transport,industri,sydjylland,2009
2681,14,167084,1985,19397,traeindustri,industri,sydjylland,2009
2682,88,167084,1985,19397,toemrer,industri,sydjylland,2009
2683,41,167084,1731,19397,design,salg,sydjylland,2009
2684,23,167084,1731,19397,ejendomsmaegler,salg,sydjylland,2009
2685,111,167084,1731,19397,grafisk,salg,sydjylland,2009
2686,70,167084,1731,19397,kommunikation,salg,sydjylland,2009
2687,139,167084,1731,19397,kultur,salg,sydjylland,2009
2688,171,167084,1731,19397,marketing,salg,sydjylland,2009
2689,1017,167084,1731,19397,salg,salg,sydjylland,2009
2690,1,167084,1731,19397,salgskurser,salg,sydjylland,2009
2691,34,167084,1731,19397,franchise,salg,sydjylland,2009
2692,82,167084,1731,19397,telemarketing,salg,sydjylland,2009
2693,47,167084,3322,19397,bibliotek,undervisning,sydjylland,2009
2694,176,167084,3322,19397,forskning,undervisning,sydjylland,2009
2695,822,167084,3322,19397,laerer,undervisning,sydjylland,2009
2696,1968,167084,3322,19397,paedagog,undervisning,sydjylland,2009
2697,0,167084,2897,19397,akademisk,kontor,sydjylland,2009
2698,23,167084,2897,19397,ejendomsmaegler,kontor,sydjylland,2009
2699,95,167084,2897,19397,ejendomsservice,kontor,sydjylland,2009
2700,185,167084,2897,19397,finans,kontor,sydjylland,2009
2701,119,167084,2897,19397,indkoeb,kontor,sydjylland,2009
2702,122,167084,2897,19397,jura,kontor,sydjylland,2009
2703,891,167084,2897,19397,kontor,kontor,sydjylland,2009
2704,1,167084,2897,19397,kontorkurser,kontor,sydjylland,2009
2705,107,167084,2897,19397,kontorelev,kontor,sydjylland,2009
2706,132,167084,2897,19397,logistik,kontor,sydjylland,2009
2707,228,167084,2897,19397,offentlig,kontor,sydjylland,2009
2708,21,167084,2897,19397,oversaettelse,kontor,sydjylland,2009
2709,278,167084,2897,19397,sekretaer,kontor,sydjylland,2009
2710,825,167084,2897,19397,oekonomi,kontor,sydjylland,2009
2711,528,167084,4120,19397,laege,social,sydjylland,2009
2712,166,167084,4120,19397,laegesekretaer,social,sydjylland,2009
2713,1454,167084,4120,19397,pleje,social,sydjylland,2009
2714,106,167084,4120,19397,psykologi,social,sydjylland,2009
2715,450,167084,4120,19397,socialraadgivning,social,sydjylland,2009
2716,138,167084,4120,19397,tandlaege,social,sydjylland,2009
2717,44,167084,4120,19397,teknisksundhed,social,sydjylland,2009
2718,217,167084,4120,19397,terapi,social,sydjylland,2009
2719,410,167084,1379,19397,elev,oevrige,sydjylland,2009
2720,0,167084,1379,19397,forsvar,oevrige,sydjylland,2009
2721,77,167084,1379,19397,frivilligt,oevrige,sydjylland,2009
2722,184,167084,1379,19397,student,oevrige,sydjylland,2009
2723,10,167084,1379,19397,studiepraktik,oevrige,sydjylland,2009
2724,606,167084,1379,19397,oevrige,oevrige,sydjylland,2009
2725,2,167084,1379,19397,kurseroevrige,oevrige,sydjylland,2009
2726,1,167084,14,928,database,it,bornholm,2009
2727,7,167084,14,928,itdrift,it,bornholm,2009
2728,1,167084,14,928,itkurser,it,bornholm,2009
2729,1,167084,14,928,itledelse,it,bornholm,2009
2730,2,167084,14,928,internet,it,bornholm,2009
2731,6,167084,14,928,systemudvikling,it,bornholm,2009
2732,2,167084,14,928,telekom,it,bornholm,2009
2733,4,167084,14,928,virksomhedssystemer,it,bornholm,2009
2734,6,167084,47,928,byggeteknik,ingenioer,bornholm,2009
2735,12,167084,47,928,elektronik,ingenioer,bornholm,2009
2736,10,167084,47,928,kemi,ingenioer,bornholm,2009
2737,4,167084,47,928,teknikledelse,ingenioer,bornholm,2009
2738,14,167084,47,928,maskiningenioer,ingenioer,bornholm,2009
2739,10,167084,47,928,medicinal,ingenioer,bornholm,2009
2740,11,167084,47,928,produktionsteknik,ingenioer,bornholm,2009
2741,0,167084,81,928,detailledelse,ledelse,bornholm,2009
2742,7,167084,81,928,freelancekonsulent,ledelse,bornholm,2009
2743,1,167084,81,928,hrkurser,ledelse,bornholm,2009
2744,1,167084,81,928,itledelse,ledelse,bornholm,2009
2745,26,167084,81,928,institutions,ledelse,bornholm,2009
2746,22,167084,81,928,leder,ledelse,bornholm,2009
2747,4,167084,81,928,teknikledelse,ledelse,bornholm,2009
2748,7,167084,81,928,personale,ledelse,bornholm,2009
2749,8,167084,81,928,projektledelse,ledelse,bornholm,2009
2750,7,167084,81,928,salgschef,ledelse,bornholm,2009
2751,7,167084,81,928,topledelse,ledelse,bornholm,2009
2752,0,167084,81,928,virksomhedsudvikling,ledelse,bornholm,2009
2753,3,167084,81,928,oekonomichef,ledelse,bornholm,2009
2754,6,167084,282,928,bud,handel,bornholm,2009
2755,5,167084,282,928,boernepasning,handel,bornholm,2009
2756,85,167084,282,928,detailhandel,handel,bornholm,2009
2757,12,167084,282,928,ejendomsservice,handel,bornholm,2009
2758,1,167084,282,928,frisoer,handel,bornholm,2009
2759,122,167084,282,928,hotel,handel,bornholm,2009
2760,55,167084,282,928,rengoering,handel,bornholm,2009
2761,13,167084,282,928,service,handel,bornholm,2009
2762,4,167084,282,928,sikkerhed,handel,bornholm,2009
2763,7,167084,94,928,blik,industri,bornholm,2009
2764,9,167084,94,928,byggeri,industri,bornholm,2009
2765,12,167084,94,928,elektriker,industri,bornholm,2009
2766,8,167084,94,928,industri,industri,bornholm,2009
2767,8,167084,94,928,jern,industri,bornholm,2009
